历史均值,v23_no_seasonal,trimmed_5%,trimmed_10%,trimmed_15%,trimmed_20%,adaptive_hybrid,adaptive_shift,mile
0.7576789784032123,0.6594805194805196,0.7651422577422575,0.7628665797869955,0.753618500076998,0.7436837632413668,0.6980519480519481,0.7576789784032123,815400
1.2175664595386047,1.01625641025641,1.225509270216962,1.244289060420549,1.2424984291071246,1.2404504312891405,1.2212820512820513,1.2175664595386047,816400
0.8723769730733526,0.8506153846153842,0.8843042209072979,0.9039859817230056,0.9092964426877476,0.9116812005199098,0.9305128205128207,0.8723769730733526,817400
0.9430973845096409,0.5923376623376624,0.9462122277722282,0.939816114681167,0.9318995431446019,0.9224572386139203,0.8932467532467528,0.9430973845096409,818400
0.8324289331838078,0.8463896103896104,0.8367146053946052,0.8437992180829552,0.8442021970124738,0.8439332096474954,0.8441558441558441,0.8324289331838078,819400
0.817740332091307,0.8170909090909091,0.8176237762237762,0.8172276097604817,0.8171903906370309,0.8172358010652941,0.8170129870129871,0.817740332091307,820400
0.8447073780444254,0.8410256410256411,0.842524023668639,0.8410256410256409,0.8411038816256209,0.841357910906298,0.8410256410256409,0.8447073780444254,821400
0.5279488116340485,0.5279488116340485,0.5292185414585415,0.525319866984227,0.5278869667881524,0.5303594470046082,0.525319866984227,0.5279488116340485,822400
1.2137887252412392,1.1668831168831175,1.2296657046657054,1.2416632846320352,1.2470624613481756,1.250856782106782,1.2416632846320352,1.2137887252412392,823400
0.9272743551712918,0.9551428571428577,0.9388334465534464,0.945668898575473,0.9489111955238441,0.9490394996708359,0.945668898575473,0.9272743551712918,824400
1.0330494964645383,1.4641025641025642,1.0430821301775146,1.0519174873569335,1.0538066281544543,1.0533066288550164,1.034615384615385,1.0330494964645383,825400
1.2855308906506677,1.2811282051282051,1.297014122287968,1.304737822730902,1.303477450086146,1.2992019378470987,1.304737822730902,1.2855308906506677,826400
1.1430898860398857,1.1412820512820514,1.1536300253244698,1.1578977920227917,1.156600834350834,1.1529082383665723,1.1602564102564101,1.1430898860398857,827400
1.2052064814814822,1.2580000000000002,1.219289965178854,1.2268372507122507,1.2264890109890112,1.22341571699905,1.2268372507122507,1.2052064814814822,828400
1.0109931623931625,1.0002564102564104,1.0221728395061727,1.030773504273504,1.0310525030525026,1.0257407407407408,1.030773504273504,1.0109931623931625,829400
0.3296072061643093,0.3296072061643093,0.3309547652347653,0.332815305801465,0.33318340947589964,0.33331420192710515,0.3328571428571429,0.3296072061643093,830400
0.7376871794871794,0.24380341880341888,0.7548637226970561,0.7649732905982903,0.7689594017094016,0.7720751424501426,0.7649732905982903,0.7376871794871794,831400
0.38594779730073847,0.38594779730073847,0.3862420489726992,0.3863322322277026,0.38627546955036995,0.38617674418604647,0.3863322322277026,0.38594779730073847,832400
0.9617146858743497,0.9636623376623377,0.9618590728157292,0.9619080048870986,0.9619172660009314,0.9618861371186955,0.9619080048870986,0.9617146858743497,834400
0.7721887277068336,0.7540259740259738,0.7738404795204795,0.7758181368804205,0.7767529387608441,0.7770006583278473,0.7758181368804205,0.7721887277068336,835400
0.6889902149846442,0.6037948717948719,0.6932089151873767,0.6936855647236272,0.694229755751495,0.6934954507857735,0.6936855647236272,0.6889902149846442,837400
0.8964331550802138,0.8184415584415583,0.9163301033331992,0.9205321507760528,0.9202104827443472,0.9195159770462097,0.9205321507760528,0.8964331550802138,838400
0.7017131216122814,0.598155844155844,0.7143455832093605,0.7160042535861355,0.7109709732498575,0.7073177891875562,0.7160042535861355,0.7017131216122814,839400
0.6219574575841986,0.7026233766233769,0.6230718481518481,0.6218495034377387,0.6223448488270622,0.6225833383206655,0.6273896103896105,0.6219574575841986,840400
0.9027117100776318,0.9809350649350649,0.9036253407086741,0.9075677308802309,0.9076134817563386,0.9066866281866282,0.8955844155844155,0.9027117100776318,841400
0.9716206634591035,0.7554025974025977,0.9628343256743255,0.9718706691232645,0.9739374775422204,0.9741461487820939,0.9742857142857142,0.9716206634591035,842400
1.0471037869693332,1.0666197691197696,1.049580917534478,1.0451556631521788,1.039861385626326,1.0322787073391724,1.0451556631521788,1.0471037869693332,843400
1.0087561046196143,0.8129870129870131,1.0218533466533464,1.0292774007998924,1.0265217391304344,1.0234804596325335,1.0292774007998924,1.0087561046196143,844400
0.9832248059203367,0.8649350649350649,1.0083303270803268,1.0190848214285715,1.025761440940012,1.027840909090909,1.0190848214285715,0.9832248059203367,845400
0.4482890424338895,0.27558441558441554,0.4577476523476523,0.4615339954163485,0.4588394332939787,0.4547883176731101,0.4615339954163485,0.4482890424338895,846400
0.7114693050681904,0.5070129870129868,0.7229251548451548,0.7213203163618389,0.7174283661003028,0.7107859237536657,0.7213203163618389,0.7114693050681904,847400
0.5581488427773343,0.3354025974025973,0.5606873096039764,0.5596519209956713,0.5570178313749743,0.555580206830207,0.5596519209956713,0.5581488427773343,848400
0.7710122958274217,0.6911688311688312,0.784977483816493,0.803909136160007,0.8058336006622859,0.8069687707641198,0.803909136160007,0.7710122958274217,849400
0.4760947544076036,0.4256883116883118,0.4741378066378066,0.47623106060606063,0.47442918985776156,0.47248106060606043,0.4644155844155844,0.4760947544076036,850400
1.101995343591982,1.101995343591982,1.0977478991596639,1.0958761482420014,1.0948388782532208,1.0942094231350044,1.0958761482420014,1.101995343591982,851400
0.8999263828093909,0.636298701298701,0.9147615984015982,0.9239784748123853,0.9281924952517836,0.9287613262313725,0.9239784748123853,0.8999263828093909,852400
1.4151503454762504,0.4471861471861471,1.454545614385614,1.4797941850537009,1.4915166572557874,1.4957875994972771,1.4797941850537009,1.4151503454762504,853400
0.9999873031995937,0.3706709956709957,1.0136333573833576,1.0348856872294372,1.0563852813852812,1.0747113997113993,1.0348856872294372,0.9999873031995937,854400
1.091997974170677,0.39354978354978354,1.110742257742257,1.1380252100840338,1.1558788049894768,1.159304865641271,1.1380252100840338,1.091997974170677,855400
1.3823662410013384,1.0233116883116884,1.2665084915084914,1.3075765065384444,1.333971562034803,1.3389610389610385,1.3525974025974028,1.3823662410013384,856400
0.7568215192628601,0.4631168831168831,0.7894826839826836,0.8179249188311687,0.8327012987012986,0.8359637445887442,0.8338311688311688,0.7568215192628601,857400
1.110886780816949,1.434649350649351,1.1424734247234247,1.1658368506493508,1.1742922077922076,1.1698623136123132,1.1658368506493508,1.110886780816949,858400
0.8200152846225269,0.7892307692307691,0.8210030769230772,0.8175270162363588,0.8135605553866423,0.8108734491315135,0.8175270162363588,0.8200152846225269,859400
0.778636145976928,0.8837662337662339,0.7761201298701297,0.7744565746753247,0.7732926716141001,0.7724924242424241,0.7744565746753247,0.778636145976928,860400
0.9345114633969384,0.9345114633969384,0.935201539201539,0.93558658008658,0.9354233147804577,0.9352233044733047,0.93558658008658,0.9345114633969384,861400
0.6855018630394671,0.5123376623376624,0.6943547652347655,0.6937303734327956,0.6878474410964533,0.6820858818600756,0.6937303734327956,0.6855018630394671,862400
0.9884590199716247,0.6065454545454546,1.016689115837722,1.032249196796235,1.034988616960729,1.0336529749320447,1.0376623376623377,0.9884590199716247,863400
1.062038635459248,1.4743896103896106,1.0841096103896104,1.0871300948186764,1.0801682665160928,1.0700347716799326,1.0871300948186764,1.062038635459248,864400
1.1103204672422546,0.9528311688311689,1.1266160012826678,1.120965322871573,1.1131042053184912,1.1046127946127946,1.120965322871573,1.1103204672422546,865400
0.7923362838279042,0.5789610389610388,0.7977495189995194,0.7986416847041847,0.7931895485466914,0.7873614718614715,0.7986416847041847,0.7923362838279042,866400
0.8386845177294614,0.8174545454545454,0.8632613535532788,0.8870779220779218,0.8858022857142854,0.8829321519601897,0.8870779220779218,0.8386845177294614,867400
1.0505068572883705,0.8225974025974025,1.0709085280045034,1.080097198968279,1.0746115796554039,1.068717064331017,1.080097198968279,1.0505068572883705,868400
1.2656683427992617,0.806051948051948,1.2981794205794202,1.3185961892778502,1.3266730660643702,1.3306556346878926,1.355194805194805,1.2656683427992617,869400
0.7732741742936728,0.6196103896103894,0.7828260539460539,0.7898784882937131,0.7896855910887529,0.7894463462804477,0.7898784882937131,0.7732741742936728,870400
1.492790938112167,0.8648831168831167,1.5188059563892897,1.539292839105339,1.5507958152958152,1.5571377465127467,1.539292839105339,1.492790938112167,871400
1.6236531234128995,1.1276363636363638,1.6487783389450053,1.6683238636363635,1.6835252525252522,1.6969002525252526,1.6683238636363635,1.6236531234128995,872400
1.636007777737583,1.1706233766233765,1.668404915084915,1.6942531344088436,1.7114336533032182,1.72200586510264,1.6942531344088436,1.636007777737583,873400
1.5044486822369836,1.1993846153846155,1.5491046153846146,1.5902081447963794,1.595712678625723,1.5987855370436013,1.6053846153846154,1.5044486822369836,874400
1.5399117521367525,1.5090256410256409,1.564729344729345,1.5738068910256413,1.5722438949938953,1.5696136039886035,1.5738068910256413,1.5399117521367525,875400
0.7448252136752134,1.0364102564102564,0.7667714466603351,0.7865142450142445,0.7857022792022789,0.7834919278252611,0.7865142450142445,0.7448252136752134,876400
1.1048319327731095,0.9720779220779214,1.1329580636082188,1.158561473369836,1.1588891188492785,1.1587647236484442,1.1532467532467534,1.1048319327731095,877400
1.0135468043192755,1.0167012987012987,1.0151485036702428,1.0246418581418584,1.0283412987012985,1.0301685884209253,1.0246418581418584,1.0135468043192755,878400
0.6378332976215985,0.6378332976215985,0.6332332938856017,0.6299304409546624,0.629841491841492,0.6297974713458584,0.6282051282051281,0.6378332976215985,879400
0.30262606860926233,0.312805194805195,0.27641164408347063,0.2754418751979728,0.27429011227816,0.2731955300513439,0.2702597402597402,0.30262606860926233,880400
0.7011449974606401,0.7827813852813853,0.7002890812890813,0.7000387806637806,0.7002073283858999,0.7004222582972583,0.7000387806637806,0.7011449974606401,881400
0.6282304287890883,0.6679653679653674,0.673082010582011,0.7123511904761902,0.7319959802102664,0.7446022727272726,0.7724025974025973,0.6282304287890883,882400
1.116413462593744,0.38376623376623387,1.1340955213011286,1.18047928913192,1.193050331194909,1.1994200353636975,1.2059740259740255,1.116413462593744,884400
0.36253846153846153,0.36253846153846153,0.35229819563152914,0.3460416666666666,0.3405677655677658,0.337568850902184,0.3460416666666666,0.36253846153846153,885400
0.22018623481781374,0.22018623481781374,0.2217737278106508,0.22375565610859718,0.22423857302118164,0.2244161644806806,0.22487179487179482,0.22018623481781374,886400
0.21694616094893093,0.21694616094893093,0.22202564102564099,0.22095510602431018,0.22123087057869661,0.22133049745952965,0.2205128205128205,0.21694616094893093,887400
0.32688583004738997,0.32688583004738997,0.32768931068931073,0.33066894351323417,0.3295860582105643,0.32943012747621014,0.3357142857142857,0.32688583004738997,888400
0.542641239911435,0.542641239911435,0.5379359368836292,0.5361935941797535,0.5375546772068512,0.5383421954389694,0.5361935941797535,0.542641239911435,889400
0.2121005642454111,0.2121005642454111,0.2216844181459568,0.23428710850856205,0.23269524678220344,0.2312834692189533,0.23428710850856205,0.2121005642454111,890400
0.5282959287903103,0.3623636363636362,0.5317501411631845,0.5345775133956955,0.5319828051948055,0.527608144192256,0.5345775133956955,0.5282959287903103,891400
0.42217564102564126,0.42217564102564126,0.4299330484330485,0.4323717948717948,0.43071245421245435,0.42860897435897455,0.41,0.42217564102564126,892400
0.5881581196581194,0.4338461538461537,0.5893130737575182,0.5799262820512823,0.5693241758241759,0.5594038461538459,0.5243589743589744,0.5881581196581194,893400
0.39341054131054165,0.22779487179487182,0.4110929882874322,0.4243129451566948,0.4299294871794869,0.4314824311490976,0.4243129451566948,0.39341054131054165,894400
0.4637749287749288,0.4637749287749288,0.46248971193415644,0.4591283831908831,0.45716320716320713,0.45564577397910727,0.4591283831908831,0.4637749287749288,895400
0.4515025641025643,0.3366153846153846,0.45702777777777753,0.45575267094017125,0.44998931623931654,0.44602421652421653,0.45575267094017125,0.4515025641025643,896400
0.2541473067322651,0.25179220779220784,0.2618347652347651,0.2698451444749023,0.2704292900775115,0.2706744269555328,0.2698451444749023,0.2541473067322651,897400
0.4235028212270548,0.22661538461538472,0.43184788954635067,0.43400567828941516,0.432309009830749,0.4302759068888102,0.43400567828941516,0.4235028212270548,898400
0.5288983829540931,0.3953506493506494,0.5427794205794209,0.5443713207208016,0.5391976797905654,0.5328622299359626,0.5443713207208016,0.5288983829540931,899400
0.2982429826440968,0.5276923076923078,0.31337577909270214,0.3206986070446279,0.3206026147765282,0.32077915632754334,0.3206986070446279,0.2982429826440968,900400
0.2203440654053468,0.2203440654053468,0.22464959040959045,0.23242007819170454,0.23544638365586984,0.2381632653061224,0.2502597402597403,0.2203440654053468,901400
0.3945972430540677,0.3945972430540677,0.4138029191321505,0.4182468281430221,0.41006577480490536,0.40450064988774603,0.4182468281430221,0.3945972430540677,902400
0.8212524819655741,0.6465128205128207,0.8320471794871795,0.8435084730724868,0.8438019661497924,0.8434340068533616,0.8448717948717948,0.8212524819655741,903400
0.7728682236983072,0.8541880341880344,0.7824157790927022,0.7887612456747406,0.7888257829127395,0.7887359092520382,0.7938461538461536,0.7728682236983072,904400
0.6238270123562601,0.5575897435897438,0.6249449309664692,0.61757448318694,0.6102114117766291,0.6049029894836346,0.61757448318694,0.6238270123562601,905400
0.5440622812656241,0.4256410256410258,0.553299802761341,0.5655332268654071,0.5717796696057567,0.5755878530072076,0.5655332268654071,0.5440622812656241,906400
