tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,time_span_days
916400,321,2.4090031152647975,0.42095457369562433,0.98,3.77,2014-06-16,2026-03-19,4294
924400,498,2.9481465863453815,0.5882000342401164,0.9,4.7,2012-12-12,2026-03-19,4845
925400,498,3.230461847389558,0.49636557926580693,1.3,6.37,2012-12-12,2026-03-19,4845
926400,494,2.8713238866396766,0.46443365187526414,1.1,4.09,2012-12-12,2026-03-19,4845
927400,512,3.463404296875,0.9556481712545707,1.0,15.18,2012-12-12,2026-03-19,4845
928400,512,3.09406640625,0.8800725327497515,0.8,15.887,2012-12-12,2026-03-19,4845
929400,513,2.75924171539961,0.520909169946692,0.9,6.216,2012-12-12,2026-03-19,4845
930400,513,2.809163742690058,0.44727080863942476,1.26,7.367,2012-12-12,2026-03-19,4845
931400,514,2.7794027237354086,0.5027720189057027,1.09,5.454,2012-12-12,2026-03-19,4845
932400,514,2.5275408560311283,0.4286758969703339,1.1,5.174,2012-12-12,2026-03-19,4845
933400,515,3.0287844660194176,0.5652081794697853,1.19,6.603,2012-12-12,2026-03-19,4845
934400,515,2.7824485436893203,0.4408705779597012,1.15,5.109,2012-12-12,2026-03-19,4845
935400,515,2.728398058252427,0.5310069382585434,1.2,5.828,2012-12-12,2026-03-19,4845
936400,515,2.770770873786408,0.4864406237897596,1.05,7.7,2012-12-12,2026-03-19,4845
937400,514,3.169577821011673,1.2114515204207494,1.15,24.758,2012-12-12,2026-03-19,4845
938400,420,5.593007142857143,4.853535632012376,1.88,72.96,2012-12-12,2026-03-19,4845
939400,513,4.3118265107212475,2.7514827989448816,2.23,63.85,2012-12-12,2026-03-19,4845
940400,513,3.4640974658869395,0.7647361742869869,1.3,11.305,2012-12-12,2026-03-19,4845
941400,510,3.5223960784313726,0.8874932867198508,1.5,17.25,2012-12-12,2026-03-19,4845
942400,513,3.4082300194931774,1.9117382852279874,1.1,42.86,2012-12-12,2026-03-19,4845
943400,514,3.3432217898832683,0.731860496932762,1.47,12.9,2012-12-12,2026-03-19,4845
944400,513,3.17188693957115,1.4925293060371958,1.3,34.62,2012-12-12,2026-03-19,4845
945400,514,3.4015856031128404,1.1183608015847883,1.1,23.65,2012-12-12,2026-03-19,4845
946400,513,3.2361929824561404,0.6658592280003018,1.2,6.99,2012-12-12,2026-03-19,4845
947400,514,3.3255136186770424,0.567427755841015,1.0,6.271,2012-12-12,2026-03-19,4845
948400,513,3.208428849902534,0.6775934345930144,1.4,5.427,2012-12-12,2026-03-19,4845
949400,514,3.278607003891051,0.9995864648011286,1.07,11.385,2012-12-12,2026-03-19,4845
950400,511,3.383571428571429,0.7931199661288757,1.1,12.004,2012-12-12,2026-03-19,4845
951400,513,3.079986354775828,0.8631487561272793,0.94,9.635,2012-12-12,2026-03-19,4845
952400,513,3.2427329434697856,0.6123202580867216,1.25,5.31,2012-12-12,2026-03-19,4845
953400,512,3.3279667968749997,0.8488762093828853,1.28,11.279,2012-12-12,2026-03-19,4845
954400,507,3.6772189349112425,0.8513389160589875,1.5,6.225,2012-12-12,2026-03-19,4845
955400,513,2.8296042884990253,0.5850752600336541,1.17,8.39,2012-12-12,2026-03-19,4845
956400,513,3.346397660818713,1.0611169738450223,1.3,21.821,2012-12-12,2026-03-19,4845
957400,512,3.019330078125,0.5974077452819725,1.3,6.56,2012-12-12,2026-03-19,4845
958400,513,2.7577115009746587,0.4760977227479149,1.1,4.62,2012-12-12,2026-03-19,4845
959400,513,2.6309025341130603,0.5062493308766906,1.0,4.961,2012-12-12,2026-03-19,4845
960400,514,3.1951945525291827,0.5449663303882332,1.26,6.837,2012-12-12,2026-03-19,4845
961400,513,3.1794970760233916,0.8494644202442884,1.1,7.708,2012-12-12,2026-03-19,4845
962400,514,3.0025272373540854,0.7481178776809195,1.04,6.87,2012-12-12,2026-03-19,4845
963400,514,2.6368560311284046,0.5425159232601795,1.0,5.051,2012-12-12,2026-03-19,4845
964400,514,2.61011673151751,0.6773886693392062,0.96,11.1,2012-12-12,2026-03-19,4845
965400,514,3.1207392996108947,0.4886278178516404,1.6,5.949,2012-12-12,2026-03-19,4845
966400,514,2.882988326848249,0.5297299432059405,1.1,6.213,2012-12-12,2026-03-19,4845
967400,514,3.0399163424124516,0.5376643361864992,1.0,6.374,2012-12-12,2026-03-19,4845
968400,514,2.994249027237354,0.4511651887426211,1.3,4.664,2012-12-12,2026-03-19,4845
969400,514,2.6438229571984433,0.4337882787017143,1.1,5.739,2012-12-12,2026-03-19,4845
970400,514,2.651132295719844,0.49026048890986756,1.0,6.87,2012-12-12,2026-03-19,4845
971400,514,2.6325914396887162,0.4302253505388383,1.3,5.874,2012-12-12,2026-03-19,4845
972400,514,2.9133249027237356,0.8749780623718841,1.1,13.651,2012-12-12,2026-03-19,4845
973400,512,2.903416015625,0.5871510845293033,1.3,7.981,2012-12-12,2026-03-19,4845
974400,513,2.5146861598440546,0.4604184502806737,1.29,5.983,2012-12-12,2026-03-19,4845
975400,513,2.5977836257309943,0.5640918188059987,1.07,4.441,2012-12-12,2026-03-19,4845
976400,513,2.4207134502923977,0.3924699104638692,1.1,3.971,2012-12-12,2026-03-19,4845
977400,513,3.2638167641325535,0.6021774174944541,1.1,4.91,2012-12-12,2026-03-19,4845
985400,492,3.3150081300813006,0.6822861593147138,1.3,6.8,2012-12-12,2026-03-19,4845
986400,493,3.3635152129817443,0.7413543735534268,1.3,7.89,2012-12-12,2026-03-19,4845
987400,510,2.918337254901961,0.8928069398317326,1.1,19.91,2012-12-12,2026-03-19,4845
988400,509,2.599428290766208,0.37925172553864706,1.1,4.79,2012-12-12,2026-03-19,4845
989400,510,2.9171705882352943,0.5430879187957444,1.2,7.361,2012-12-12,2026-03-19,4845
990400,510,3.22675294117647,0.6322473821231279,1.1,4.97,2012-12-12,2026-03-19,4845
991400,509,2.796418467583497,0.5562620075080265,1.0,4.44,2012-12-12,2026-03-19,4845
992400,513,3.008288499025341,0.7179083241739509,0.9,5.019,2012-12-12,2026-03-19,4845
993400,513,3.0028011695906436,1.1824285322279542,0.8,16.787,2012-12-12,2026-03-19,4845
994400,512,2.94107421875,1.143551175059437,0.8,19.0,2012-12-12,2026-03-19,4845
995400,511,2.808011741682975,1.6051280688807739,1.2,34.823,2012-12-12,2026-03-19,4845
996400,509,2.999306483300589,1.465232265179296,1.2,30.454,2012-12-12,2026-03-19,4845
997400,510,2.788709803921569,0.7572431840471171,1.2,11.413,2012-12-12,2026-03-19,4845
998400,509,2.860884086444008,0.8889726399883379,1.0,14.2,2012-12-12,2026-03-19,4845
999400,510,2.5703372549019607,0.5949083830872606,1.2,6.643,2012-12-12,2026-03-19,4845
1002400,367,5.032790190735694,2.6840653128045866,0.57,40.157,2012-12-12,2026-03-19,4845
1003400,511,3.3755851272015653,1.122827525077865,0.49,15.16,2012-12-12,2026-03-19,4845
1004400,500,4.113004,1.308568703617879,1.8,21.0,2012-12-12,2026-03-19,4845
1005400,510,3.1988568627450977,1.0036473313465335,1.1,17.9,2012-12-12,2026-03-19,4845
1006400,494,3.6386093117408906,1.1463529731903366,1.4,18.1,2012-12-12,2026-03-19,4845
1007400,509,3.5003850687622786,0.8974162524549687,1.2,10.9,2012-12-12,2026-03-19,4845
1008400,512,3.5523398437499996,0.8225607584280026,1.1,8.077,2012-12-12,2026-03-19,4845
1009400,510,3.724023529411765,0.6623564554690078,1.6,8.651,2012-12-12,2026-03-19,4845
1010400,511,3.217461839530333,1.215363887254712,1.5,25.517,2012-12-12,2026-03-19,4845
1011400,505,3.128992079207921,1.402167153419168,0.92,25.115,2012-12-12,2026-03-19,4845
1012400,506,3.081893280632411,1.1324854085018545,1.0,16.1,2012-12-12,2026-03-19,4845
1013400,507,3.223593688362919,0.7618525635946477,1.4,15.008,2012-12-12,2026-03-19,4845
1014400,504,3.0871349206349206,0.8219100394647555,1.0,6.933,2012-12-12,2026-03-19,4845
1015400,503,2.759524850894632,0.7907678318087009,0.84,6.135,2012-12-12,2026-03-19,4845
1016400,504,3.0717559523809523,0.7499660363179806,0.84,9.2,2012-12-12,2026-03-19,4845
1017400,502,3.14498406374502,1.019801784850493,0.8,13.0,2012-12-12,2026-03-19,4845
1018400,505,2.87469900990099,0.915861586125051,0.9,6.413,2012-12-12,2026-03-19,4845
1019400,506,2.9475,0.8494814778369913,0.9,7.367,2012-12-12,2026-03-19,4845
1020400,508,2.7483287401574805,0.6553819882281425,0.9,6.129,2012-12-12,2026-03-19,4845
1021400,507,3.014341222879685,0.5436036831778364,1.3,6.359,2012-12-12,2026-03-19,4845
1022400,508,3.048275590551181,0.8405748190757011,1.06,7.257,2012-12-12,2026-03-19,4845
1023400,508,3.1771948818897635,0.42696560127021166,1.6,6.124,2012-12-12,2026-03-19,4845
1024400,509,3.0779607072691557,0.7168946885812687,1.3,6.895,2012-12-12,2026-03-19,4845
1025400,508,3.0698090551181103,0.8363271262415614,1.1,5.159,2012-12-12,2026-03-19,4845
1026400,510,2.94881568627451,0.7810959942345455,1.08,6.926,2012-12-12,2026-03-19,4845
1027400,509,3.365711198428291,0.8088185226921667,1.2,7.858,2012-12-12,2026-03-19,4845
1028400,509,3.496239685658153,0.710774775171695,1.6,6.739,2012-12-12,2026-03-19,4845
1029400,511,2.832207436399217,0.7482851061079746,0.82,6.753,2012-12-12,2026-03-19,4845
1030400,508,3.0468956692913385,1.0198721692247108,0.89,7.707,2012-12-12,2026-03-19,4845
1031400,508,2.9238858267716537,0.7283742825086736,1.08,5.716,2012-12-12,2026-03-19,4845
1032400,507,3.1335463510848127,0.7189736091908685,1.2,6.178,2012-12-12,2026-03-19,4845
1033400,511,2.9553326810176124,0.7664830267414916,1.02,7.168,2012-12-12,2026-03-19,4845
1034400,511,3.019841487279843,0.6750999695912432,1.1,6.163,2012-12-12,2026-03-19,4845
1035400,506,2.7885118577075096,0.5577217419495808,0.9,7.357,2012-12-12,2026-03-19,4845
1036400,510,3.104858823529412,0.7524057575789184,1.1,4.823,2012-12-12,2026-03-19,4845
1037400,509,2.7849705304518664,0.5847761543570662,1.2,4.652,2012-12-12,2026-03-19,4845
1038400,509,3.213552062868369,0.7683863932625636,1.27,5.465,2012-12-12,2026-03-19,4845
1039400,511,2.7750000000000004,0.7313568668349718,1.0,6.192,2012-12-12,2026-03-19,4845
1040400,511,2.5119784735812134,0.6447652540801482,0.9,7.042,2012-12-12,2026-03-19,4845
1041400,511,2.848810176125245,0.6952781790400046,1.1,7.011,2012-12-12,2026-03-19,4845
1042400,510,3.064694117647059,0.6293873346816473,1.2,6.09,2012-12-12,2026-03-19,4845
1043400,510,3.300658823529411,0.7570916960439155,1.1,6.13,2012-12-12,2026-03-19,4845
1044400,510,3.16603137254902,0.772076977719602,1.12,5.946,2012-12-12,2026-03-19,4845
1045400,509,3.2003339882121806,0.7540070114207568,1.0,7.651,2012-12-12,2026-03-19,4845
1046400,507,3.2742899408284023,0.7142171429128742,1.4,6.78,2012-12-12,2026-03-19,4845
1047400,502,3.246426294820717,0.8969177546623547,1.0,8.898,2012-12-12,2026-03-19,4845
1048400,510,3.0155,1.5897153502724772,1.1,35.95,2012-12-12,2026-03-19,4845
1049400,509,2.9936994106090378,0.8060791185081818,1.3,16.144,2012-12-12,2026-03-19,4845
1050400,509,2.49424557956778,0.536035274544697,0.95,4.43,2012-12-12,2026-03-19,4845
1051400,509,2.9811905697445975,0.5506917277079921,1.15,5.07,2012-12-12,2026-03-19,4845
1052400,510,2.5500862745098036,0.47573515482068635,0.9,4.642,2012-12-12,2026-03-19,4845
1053400,510,2.847576470588235,0.6394225024011195,0.9,4.32,2012-12-12,2026-03-19,4845
1054400,510,3.000780392156863,0.6060678205870387,1.04,4.49,2012-12-12,2026-03-19,4845
1055400,507,2.677721893491124,0.61048658068107,1.0,5.501,2012-12-12,2026-03-19,4845
1056400,506,2.7653498023715417,0.6423141809885337,1.1,5.473,2012-12-12,2026-03-19,4845
1057400,510,2.3716215686274507,0.487097167125311,0.81,4.96,2012-12-12,2026-03-19,4845
1058400,508,2.63525,0.5712875579477271,1.18,5.48,2012-12-12,2026-03-19,4845
1059400,507,2.5705226824457594,0.6199293732709991,1.0,6.1,2012-12-12,2026-03-19,4845
1060400,507,2.7232721893491125,0.6058251851941723,1.1,4.884,2012-12-12,2026-03-19,4845
1061400,509,3.1347131630648333,0.6032782002144216,1.5,5.184,2012-12-12,2026-03-19,4845
1062400,510,3.1647588235294117,0.5684634225183234,1.4,4.795,2012-12-12,2026-03-19,4845
1063400,510,3.1780745098039214,0.7207202945414433,0.99,5.21,2012-12-12,2026-03-19,4845
1064400,510,3.0793392156862747,0.7420286856751603,1.1,4.96,2012-12-12,2026-03-19,4845
1065400,510,3.0763901960784317,0.7546560404534564,1.28,4.83,2012-12-12,2026-03-19,4845
1066400,510,3.1402823529411767,0.6771372354558699,1.2,5.09,2012-12-12,2026-03-19,4845
1067400,509,3.4169430255402755,0.8086600773893002,0.0,5.45,2012-12-12,2026-03-19,4845
1068400,510,2.9040078431372547,0.8181627123665135,1.1,5.04,2012-12-12,2026-03-19,4845
1069400,509,2.8062043222003927,0.6796406831335644,1.1,5.006,2012-12-12,2026-03-19,4845
1070400,509,2.8826110019646367,0.8063259156451088,1.0,5.701,2012-12-12,2026-03-19,4845
1071400,509,2.841442043222004,0.6649277083734337,1.1,6.276,2012-12-12,2026-03-19,4845
1072400,508,2.9098484251968504,0.7229019282634827,0.8,7.206,2012-12-12,2026-03-19,4845
1073400,510,2.97833137254902,0.6621550797973631,1.2,10.474,2012-12-12,2026-03-19,4845
1074400,510,2.7993039215686273,0.7304331383040645,1.2,13.77,2012-12-12,2026-03-19,4845
1075400,509,3.2624027504911592,0.6375505390437213,1.5,5.151,2012-12-12,2026-03-19,4845
1076400,510,2.8328607843137252,0.5494849188669804,1.1,5.124,2012-12-12,2026-03-19,4845
1077400,509,2.87614931237721,0.6842197329924492,0.9,4.93,2012-12-12,2026-03-19,4845
1078400,510,2.6980372549019607,0.5397179105522056,1.1,5.557,2012-12-12,2026-03-19,4845
1079400,510,2.7653725490196077,0.6244350896372712,1.0,6.601,2012-12-12,2026-03-19,4845
1080400,510,2.742572549019608,0.6762497661365781,1.0,8.2,2012-12-12,2026-03-19,4845
1081400,510,2.6273764705882354,0.5012876772853366,1.0,4.992,2012-12-12,2026-03-19,4845
1082400,510,2.843245098039216,0.4732234658697664,1.2,3.962,2012-12-12,2026-03-19,4845
1083400,509,3.1954302554027505,0.6979717082094098,1.55,11.352,2012-12-12,2026-03-19,4845
1084400,508,3.0374665354330705,0.6570588498842758,1.0,6.388,2012-12-12,2026-03-19,4845
1085400,414,4.776326086956521,3.555616804369043,1.88,17.346,2012-12-12,2026-03-19,4845
1086400,502,3.7794043824701196,0.6585424432196256,1.5,7.2,2012-12-12,2026-03-19,4845
1087400,507,3.1665049309664695,0.8039540460606057,1.1,10.3,2012-12-12,2026-03-19,4845
1088400,507,3.308134122287968,0.7253872304842249,1.3,8.214,2012-12-12,2026-03-19,4845
1089400,508,3.142043307086614,0.6903190855940409,1.4,5.362,2012-12-12,2026-03-19,4845
1090400,507,3.255865877712032,0.8816083833876894,1.1,5.47,2012-12-12,2026-03-19,4845
1091400,505,3.3036475247524755,0.7189505983141551,1.3,5.53,2012-12-12,2026-03-19,4845
1092400,507,3.1339487179487175,0.7724946661451206,1.3,6.542,2012-12-12,2026-03-19,4845
1093400,508,3.1249724409448816,0.6892916748704474,1.1,7.2,2012-12-12,2026-03-19,4845
1094400,508,3.0559251968503935,0.858813480331425,0.9,5.75,2012-12-12,2026-03-19,4845
1095400,509,2.955294695481336,0.7279563425135225,1.0,4.809,2012-12-12,2026-03-19,4845
1096400,509,3.1211473477406684,0.7826650085748559,0.9,5.917,2012-12-12,2026-03-19,4845
1097400,507,2.748122287968442,0.6166680140574451,1.0,8.082,2012-12-12,2026-03-19,4845
1098400,508,2.6219704724409443,0.6446343772936183,0.8,6.315,2012-12-12,2026-03-19,4845
1099400,509,2.8571866404715127,0.699683158424852,0.9,7.8,2012-12-12,2026-03-19,4845
1100400,509,2.902581532416503,0.6337640862812058,1.0,7.9,2012-12-12,2026-03-19,4845
1101400,509,2.865575638506876,0.6742063259541031,1.0,4.25,2012-12-12,2026-03-19,4845
1102400,508,2.750490157480315,0.6339923234354837,0.9,4.09,2012-12-12,2026-03-19,4845
1103400,509,2.6852829076620823,0.6752702918460107,1.0,4.26,2012-12-12,2026-03-19,4845
1104400,507,3.2197258382642997,0.8667807333498817,1.0,5.262,2012-12-12,2026-03-19,4845
1105400,507,2.692938856015779,0.6195973719833302,1.0,4.934,2012-12-12,2026-03-19,4845
1106400,506,3.1118774703557315,0.8541761434075864,1.0,4.65,2012-12-12,2026-03-19,4845
1107400,507,2.9611775147928996,0.5808629841631214,1.1,4.982,2012-12-12,2026-03-19,4845
1108400,508,2.8772854330708664,0.5715764034964481,1.1,6.111,2012-12-12,2026-03-19,4845
1109400,508,3.1302027559055117,0.7311200239228509,1.0,8.91,2012-12-12,2026-03-19,4845
1110400,508,2.8394035433070863,0.5141778951272787,1.2,5.809,2012-12-12,2026-03-19,4845
1111400,508,3.3889153543307087,0.6111495156617263,1.14,5.57,2012-12-12,2026-03-19,4845
1112400,510,2.993864705882353,0.5404549885292402,1.04,8.2,2012-12-12,2026-03-19,4845
1113400,510,2.7348803921568625,0.5775348052582789,1.0,5.532,2012-12-12,2026-03-19,4845
1114400,509,3.1724400785854616,0.688680756158001,1.04,8.591,2012-12-12,2026-03-19,4845
1115400,510,3.222637254901961,0.6470096483464164,1.6,6.992,2012-12-12,2026-03-19,4845
1116400,508,3.099962598425197,0.6184085101155812,1.1,5.638,2012-12-12,2026-03-19,4845
1117400,510,3.1612607843137255,0.6837880511182072,1.3,6.58,2012-12-12,2026-03-19,4845
1118400,508,3.344043307086614,0.7271835417872443,1.3,7.23,2012-12-12,2026-03-19,4845
1119400,506,3.4219565217391303,0.6754631810816831,1.5,6.489,2012-12-12,2026-03-19,4845
1120400,509,3.2925893909626716,0.7350173429614814,1.1,7.275,2012-12-12,2026-03-19,4845
1121400,509,2.793204322200393,0.5942937493634465,1.1,6.005,2012-12-12,2026-03-19,4845
1122400,508,2.920049212598425,0.5990289409782772,1.1,7.211,2012-12-12,2026-03-19,4845
1123400,509,2.9647387033398824,0.667419968140839,0.9,5.814,2012-12-12,2026-03-19,4845
1124400,510,2.832870588235294,0.6296792201997167,1.1,6.378,2012-12-12,2026-03-19,4845
1125400,507,3.1493353057199216,0.7639432120396114,1.19,9.16,2012-12-12,2026-03-19,4845
1126400,508,3.02305905511811,0.6754020093378801,1.3,8.857,2012-12-12,2026-03-19,4845
1127400,510,3.2075549019607843,0.6877356027274081,1.2,6.693,2012-12-12,2026-03-19,4845
1128400,509,3.016990176817289,0.6902879505161049,1.2,6.938,2012-12-12,2026-03-19,4845
1129400,509,3.2703339882121805,0.6611342038318587,1.4,6.971,2012-12-12,2026-03-19,4845
1130400,510,3.0406098039215688,0.5222607711352243,1.6,5.906,2012-12-12,2026-03-19,4845
1131400,510,2.949211764705882,0.5249058801018003,1.4,5.944,2012-12-12,2026-03-19,4845
1132400,510,2.5017333333333327,0.44765078510966483,1.29,5.352,2012-12-12,2026-03-19,4845
1133400,510,2.969533333333333,0.5548298185663776,1.4,7.276,2012-12-12,2026-03-19,4845
1134400,508,3.0276377952755906,0.5258425592785175,1.51,7.615,2012-12-12,2026-03-19,4845
1135400,508,2.549525590551181,0.37307958409657094,1.4,5.815,2012-12-12,2026-03-19,4845
1136400,510,2.735811764705882,0.5556629802335115,1.43,6.006,2012-12-12,2026-03-19,4845
1137400,508,3.016181102362205,0.6026990367280706,1.6,9.218,2012-12-12,2026-03-19,4845
1138400,508,3.372084645669292,0.6399455002686365,2.01,7.733,2012-12-12,2026-03-19,4845
1139400,509,3.2133929273084485,0.6840030065875037,1.4,6.208,2012-12-12,2026-03-19,4845
1140400,509,2.9635893909626723,0.6000410372821677,1.63,8.109,2012-12-12,2026-03-19,4845
1141400,509,3.300326129666012,0.6296708861986019,1.07,4.985,2012-12-12,2026-03-19,4845
1142400,508,2.6010059055118107,0.4804829855190922,0.94,4.42,2012-12-12,2026-03-19,4845
1144400,492,4.15304674796748,0.5927848425024078,1.21,6.812,2012-12-12,2026-03-19,4845
1145400,508,2.6071338582677166,0.5557540161126333,0.92,4.18,2012-12-12,2026-03-19,4845
1146400,508,2.859464566929134,0.6653471018952467,0.9,4.991,2012-12-12,2026-03-19,4845
1147400,508,2.5696161417322836,0.5555373647242895,0.89,4.275,2012-12-12,2026-03-19,4845
1148400,508,2.5815590551181105,0.5487274955346351,0.98,5.596,2012-12-12,2026-03-19,4845
1149400,507,2.804003944773176,0.6566211961559915,0.86,5.638,2012-12-12,2026-03-19,4845
1150400,508,2.7864822834645673,0.5499766909899463,0.89,5.407,2012-12-12,2026-03-19,4845
1151400,507,2.6243353057199212,0.5391644300255699,0.84,6.338,2012-12-12,2026-03-19,4845
1152400,507,2.692686390532544,0.6152360405929223,0.96,5.843,2012-12-12,2026-03-19,4845
1153400,508,2.907311023622048,0.485589145534456,0.87,4.595,2012-12-12,2026-03-19,4845
1154400,508,2.981104330708661,0.7761417974090494,1.14,10.07,2012-12-12,2026-03-19,4845
1155400,508,2.5386122047244095,0.5743167565831342,0.77,4.185,2012-12-12,2026-03-19,4845
1156400,508,2.657805118110236,0.6292940155454895,0.82,10.711,2012-12-12,2026-03-19,4845
1157400,508,2.8852322834645667,0.676647823685939,1.44,12.07,2012-12-12,2026-03-19,4845
1158400,508,2.7882578740157484,0.9088245081556,1.0,17.42,2012-12-12,2026-03-19,4845
1159400,508,2.605322834645669,0.8586393886342722,1.0,17.52,2012-12-12,2026-03-19,4845
1160400,508,2.5807933070866143,0.8771586045572403,1.0,17.73,2012-12-12,2026-03-19,4845
1161400,508,2.805236220472441,0.7436761527869179,1.0,8.737,2012-12-12,2026-03-19,4845
1162400,508,2.4661377952755905,0.4911365684857984,0.99,7.18,2012-12-12,2026-03-19,4845
1163400,508,2.693787401574803,0.6161341477682395,0.8,6.8,2012-12-12,2026-03-19,4845
1164400,508,2.8888464566929137,0.6999743867159899,0.9,7.117,2012-12-12,2026-03-19,4845
1165400,508,2.6943543307086615,0.5882368369727796,1.09,5.698,2012-12-12,2026-03-19,4845
1166400,506,3.113073122529644,0.6193083083417512,1.3,4.87,2012-12-12,2026-03-19,4845
1167400,508,3.000053149606299,0.6909969951223862,1.0,7.698,2012-12-12,2026-03-19,4845
1168400,507,2.811792899408284,0.6097388141257355,1.0,6.4,2012-12-12,2026-03-19,4845
1169400,508,2.788513779527559,0.6314825405510397,1.1,5.9,2012-12-12,2026-03-19,4845
1170400,509,2.914915520628684,0.6801461447970266,1.16,6.204,2012-12-12,2026-03-19,4845
1171400,507,2.8031775147928992,0.6842308598799044,1.0,6.53,2012-12-12,2026-03-19,4845
1172400,508,2.71330905511811,0.6496264993938342,1.09,6.684,2012-12-12,2026-03-19,4845
1173400,508,2.859767716535433,0.6397808404815206,1.07,6.186,2012-12-12,2026-03-19,4845
1174400,507,2.719747534516765,0.6757525532399508,1.1,5.741,2012-12-12,2026-03-19,4845
1175400,509,2.8439449901768175,0.8012210175820443,0.94,5.916,2012-12-12,2026-03-19,4845
1176400,509,2.6416915520628685,0.46921628110298336,0.89,6.407,2012-12-12,2026-03-19,4845
1177400,508,2.743232283464567,0.6134039416584416,0.9,4.763,2012-12-12,2026-03-19,4845
1178400,509,2.6130294695481338,0.5807736229361146,0.85,6.791,2012-12-12,2026-03-19,4845
1179400,508,2.831405511811023,0.7784434963762161,0.82,12.97,2012-12-12,2026-03-19,4845
1180400,508,2.6085137795275593,0.642651774725072,0.99,7.175,2012-12-12,2026-03-19,4845
1181400,508,2.86771062992126,0.6748584020706578,0.97,9.802,2012-12-12,2026-03-19,4845
1182400,509,2.725371316306483,0.7290751244210996,0.88,12.2,2012-12-12,2026-03-19,4845
1183400,509,2.547064833005894,0.7817009603791583,0.67,8.3,2012-12-12,2026-03-19,4845
1184400,509,2.5503222003929276,0.5012299069335324,0.99,9.4,2012-12-12,2026-03-19,4845
1185400,508,2.736816929133858,0.64945421172325,1.1,10.1,2012-12-12,2026-03-19,4845
1186400,509,2.946530451866405,0.7427785232506083,1.2,7.28,2012-12-12,2026-03-19,4845
1187400,509,2.65401768172888,0.687038702563836,0.85,10.915,2012-12-12,2026-03-19,4845
1188400,509,2.788762278978389,0.6699523579191361,0.8,8.236,2012-12-12,2026-03-19,4845
1189400,508,2.877248031496063,0.7182786825287314,1.29,8.607,2012-12-12,2026-03-19,4845
1190400,508,2.2414665354330707,0.7694163371440115,0.8,4.944,2012-12-12,2026-03-19,4845
1191400,508,2.272942913385827,0.5061390718451798,1.14,5.969,2012-12-12,2026-03-19,4845
1192400,507,2.9243688362919134,0.6097455635168534,1.2,5.39,2012-12-12,2026-03-19,4845
1193400,474,2.9704789029535865,0.5829745375171176,1.1,5.443,2012-12-12,2026-03-19,4845
1201400,479,3.640206680584551,0.8707427918134178,1.02,11.681,2012-12-12,2026-03-19,4845
1202400,488,2.773043032786885,0.43373195030481515,0.84,4.46,2012-12-12,2026-03-19,4845
1203400,488,2.4802766393442623,1.1304383947749168,1.1,22.9,2012-12-12,2026-03-19,4845
1204400,487,2.4897433264887066,0.6375537852172779,1.05,10.0,2012-12-12,2026-03-19,4845
1205400,506,3.0251482213438736,0.7353838788510786,1.1,6.156,2012-12-12,2026-03-19,4845
1206400,506,2.616835968379447,0.6418740251244448,1.05,5.864,2012-12-12,2026-03-19,4845
1207400,506,2.544067193675889,0.7686785262150805,1.0,5.147,2012-12-12,2026-03-19,4845
1208400,506,2.772667984189723,0.5915619938075067,1.1,6.013,2012-12-12,2026-03-19,4845
1209400,506,2.61005533596838,0.7094658769773452,1.0,9.746,2012-12-12,2026-03-19,4845
1210400,507,3.1141932938856014,0.6774534580766988,1.29,7.687,2012-12-12,2026-03-19,4845
1211400,508,2.74378937007874,0.5252562039689646,0.92,7.753,2012-12-12,2026-03-19,4845
1212400,508,2.976068897637795,0.5636270791894464,1.15,4.831,2012-12-12,2026-03-19,4845
1213400,508,2.512537401574803,0.4510572246402204,1.02,5.303,2012-12-12,2026-03-19,4845
1214400,508,2.848966535433071,0.8085985763375014,0.9,5.361,2012-12-12,2026-03-19,4845
1215400,510,2.6598588235294116,0.6703559149598066,0.9,5.212,2012-12-12,2026-03-19,4845
1216400,510,2.6122784313725487,0.5667841008877592,0.8,5.59,2012-12-12,2026-03-19,4845
1217400,510,2.5577509803921568,0.5655402816475862,0.9,4.835,2012-12-12,2026-03-19,4845
1218400,510,2.709078431372549,0.5918715095498245,1.0,5.34,2012-12-12,2026-03-19,4845
1219400,510,2.766113725490196,0.6294587368390004,0.9,6.206,2012-12-12,2026-03-19,4845
1220400,510,2.7983274509803926,0.8018294238687564,1.0,11.948,2012-12-12,2026-03-19,4845
1221400,509,2.8106935166994105,0.6880153418402023,0.96,6.024,2012-12-20,2026-03-19,4837
1222400,509,2.760159135559921,0.5195298868844606,0.88,5.07,2012-12-20,2026-03-19,4837
1223400,509,2.680135559921414,0.5991126897770572,1.04,7.387,2012-12-20,2026-03-19,4837
1224400,509,2.688948919449902,0.659381508508992,1.2,6.272,2012-12-20,2026-03-19,4837
1225400,509,2.673933202357564,0.8376501554532575,0.97,15.116,2012-12-20,2026-03-19,4837
1226400,509,2.7034597249508843,0.6728538854974816,0.91,5.5,2012-12-20,2026-03-19,4837
1227400,509,2.8128644400785854,0.7297097196107641,1.01,5.992,2012-12-20,2026-03-19,4837
1228400,509,2.7900353634577604,0.6022030181964524,0.96,6.706,2012-12-20,2026-03-19,4837
