tqi_mile,record_count,tqi_mean,tqi_std,tqi_min,tqi_max,date_min,date_max,unique_months,time_span_days,expected_months,monthly_coverage
792400.0,449,3.3782316258351894,0.9705129257701113,1.1,12.35,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
793400.0,449,3.1230022271714923,0.8057966125509589,1.0,7.079,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
794400.0,449,3.0394543429844094,0.6989563797478701,1.0,4.73,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
795400.0,449,3.132391982182628,0.5692849819289606,1.13,7.413,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
796400.0,449,2.985984409799555,0.5876583010340786,1.01,7.352,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
805400.0,444,3.7724932432432436,0.7152608783568005,1.78,12.358,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
806400.0,447,3.1351767337807606,0.7910276664842819,1.1,14.032,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
807400.0,447,3.050642058165548,0.6888149515723769,1.3,7.962,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
808400.0,446,2.8274618834080716,0.510826162414164,1.3,5.7,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
809400.0,448,3.153747767857143,1.084480098428562,1.3,21.0,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
810400.0,448,2.6342254464285717,0.4470317622803736,1.32,6.22,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
811400.0,448,3.1618683035714286,0.5086331009547304,1.67,8.5,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
812400.0,448,3.0424330357142857,0.5239645461456425,1.54,9.4,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
813400.0,448,3.46675,0.7737234474632153,1.36,10.432,2012-12-12,2026-03-19,157,4845,162,0.9691358024691358
